X,Y,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,Male,Female,Unknown,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID,HospitalisedAged65to74,HospitalisedAged75to84,HospitalisedAged85up,Aged65to74,Aged75to84,Aged85up
-7.692596,53.288234,2021/01/10 00:00:00+00,6888,147613,8,2344,2021/01/08 00:00:00+00,140599,7728,908,17629,10984,83,71,280,489,598,935,1114,66948,73634,17,3545,8792,25847,25545,22187,20909,15949,38,0,0,0,315,1426,1673,1057,7823,5609,4365
-7.692596,53.288234,2021/01/11 00:00:00+00,4929,152539,8,2352,2021/01/09 00:00:00+00,147430,7988,941,18318,10988,85,72,290,500,619,960,1149,70197,77216,17,3669,9094,27122,26837,23310,22016,16793,38,0,0,0,316,1472,1736,1103,8220,5835,4506
-7.692596,53.288234,2021/01/12 00:00:00+00,3086,155591,46,2397,2021/01/10 00:00:00+00,152320,8163,961,18813,10989,87,73,292,507,627,976,1172,72446,79857,17,3771,9348,28013,27687,24089,22773,17398,39,0,0,0,317,1506,1791,1130,8557,6022,4634
-7.692596,53.288234,2021/01/13 00:00:00+00,3569,159144,63,2460,2021/01/11 00:00:00+00,155390,8443,988,19267,11081,89,74,300,523,640,997,1206,73865,81506,19,3828,9457,28467,28228,24591,23205,17812,42,0,0,0,318,1562,1875,1175,8777,6222,4775
-7.692596,53.288234,2021/01/14 00:00:00+00,3955,163057,28,2488,2021/01/12 00:00:00+00,158948,8689,1011,19741,11170,90,77,306,536,655,1021,1242,75485,83444,19,3887,9612,28969,28847,25171,23856,18289,42,0,0,0,319,1613,1930,1217,9013,6381,4895
-7.692596,53.288234,2021/01/15 00:00:00+00,3498,166548,50,2536,2021/01/13 00:00:00+00,162894,8940,1037,20257,11204,92,79,311,557,667,1048,1281,77312,85563,19,3961,9779,29530,29497,25844,24524,18817,42,0,0,0,320,1652,2000,1251,9246,6614,5054
-7.692596,53.288234,2021/01/16 00:00:00+00,3231,169780,60,2595,2021/01/14 00:00:00+00,166384,9207,1057,20776,11263,95,83,324,566,691,1079,1318,78893,87471,20,4025,9926,30027,30076,26443,25112,19262,42,0,0,0,321,1696,2055,1298,9465,6816,5204
-7.692596,53.288234,2021/01/17 00:00:00+00,2944,172726,13,2608,2021/01/15 00:00:00+00,169605,9426,1072,21266,11275,97,84,332,576,702,1106,1344,80386,89196,23,4101,10075,30462,30630,26982,25678,19660,42,0,0,0,322,1724,2115,1344,9653,6985,5351
-7.692596,53.288234,2021/01/18 00:00:00+00,2121,174843,8,2616,2021/01/16 00:00:00+00,172542,9549,1088,21715,11296,97,85,337,578,713,1116,1364,81736,90783,23,4175,10237,30922,31137,27471,26151,20029,40,0,0,0,323,1742,2148,1367,9809,7118,5457
-7.692596,53.288234,2021/01/19 00:00:00+00,2001,176839,93,2708,2021/01/17 00:00:00+00,174652,9639,1102,22045,11368,98,85,342,582,721,1128,1376,82730,91898,24,4214,10326,31267,31516,27857,26474,20278,39,0,0,0,324,1754,2170,1381,9924,7216,5544
-7.692596,53.288234,2021/01/20 00:00:00+00,2488,179324,61,2768,2021/01/18 00:00:00+00,176640,9838,1124,22421,11415,100,86,348,591,736,1142,1406,83617,92997,26,4259,10423,31548,31862,28185,26788,20510,42,0,0,0,325,1796,2212,1419,10057,7333,5638
-7.692596,53.288234,2021/01/21 00:00:00+00,2608,181922,51,2818,2021/01/19 00:00:00+00,179113,10005,1136,22899,11461,100,86,359,595,748,1157,1426,84710,94377,26,4302,10514,31857,32254,28633,27249,20816,43,0,0,0,326,1819,2256,1457,10213,7468,5770
-7.692596,53.288234,2021/01/22 00:00:00+00,2371,184279,52,2870,2021/01/20 00:00:00+00,181711,10159,1147,23356,11488,102,88,361,607,758,1172,1450,85960,95725,26,4359,10619,32191,32719,29091,27721,21143,42,0,0,0,327,1847,2292,1480,10367,7603,5860
-7.692596,53.288234,2021/01/23 00:00:00+00,1910,186184,77,2947,2021/01/21 00:00:00+00,184076,10318,1162,23689,11518,105,89,368,612,769,1184,1469,87107,96939,30,4418,10744,32528,33152,29480,28070,21433,40,0,0,0,328,1875,2341,1504,10508,7738,5967
-7.692596,53.288234,2021/01/24 00:00:00+00,1378,187554,23,2970,2021/01/22 00:00:00+00,185979,10430,1172,23961,11539,105,90,370,619,776,1193,1482,87990,97957,32,4470,10834,32796,33508,29819,28366,21637,40,0,0,0,329,1891,2371,1531,10605,7844,6062
-7.692596,53.288234,2021/01/25 00:00:00+00,1372,188923,7,2978,2021/01/23 00:00:00+00,187348,10502,1180,24150,11561,105,90,370,626,779,1199,1490,88630,98686,32,4497,10913,32999,33765,30052,28576,21806,39,0,0,0,330,1904,2393,1544,10682,7909,6111
-7.692596,53.288234,2021/01/26 00:00:00+00,928,189851,90,3066,2021/01/24 00:00:00+00,188714,10592,1186,24402,11600,106,91,376,633,783,1206,1505,89246,99435,33,4547,10978,33176,34005,30284,28789,21962,41,0,0,0,331,1917,2414,1559,10753,7984,6198
-7.692596,53.288234,2021/01/27 00:00:00+00,1335,191182,54,3120,2021/01/25 00:00:00+00,189630,10713,1194,24592,11627,107,91,381,636,789,1214,1515,89662,99934,34,4570,11022,33295,34147,30417,28931,22063,44,0,0,0,332,1933,2456,1589,10811,8067,6269
-7.692596,53.288234,2021/01/28 00:00:00+00,1466,192645,47,3167,2021/01/26 00:00:00+00,190960,10819,1205,24819,11645,108,93,385,645,796,1222,1527,90280,100646,34,4617,11087,33479,34352,30641,29139,22205,43,0,0,0,333,1953,2483,1605,10906,8149,6347
-7.692596,53.288234,2021/01/29 00:00:00+00,1254,193892,48,3214,2021/01/27 00:00:00+00,192419,10932,1213,25010,11667,110,94,388,657,804,1234,1537,90971,101411,37,4654,11176,33697,34565,30891,29362,22356,41,0,0,0,334,1975,2506,1625,10998,8244,6438
-7.692596,53.288234,2021/01/30 00:00:00+00,1414,195303,79,3292,2021/01/28 00:00:00+00,193662,11033,1217,25198,11723,110,95,390,660,807,1247,1548,91562,102062,38,4686,11239,33876,34777,31074,29559,22511,42,0,0,0,335,1997,2532,1645,11078,8321,6503
-7.692596,53.288234,2021/01/31 00:00:00+00,1247,196547,15,3307,2021/01/29 00:00:00+00,195024,11123,1227,25399,11727,114,97,394,668,816,1254,1563,92205,102781,38,4735,11328,34063,35024,31313,29775,22653,38,0,0,0,336,2011,2551,1653,11161,8384,6550
-7.692596,53.288234,2021/02/01 00:00:00+00,1062,197553,10,3317,2021/01/30 00:00:00+00,196269,11209,1233,25593,11739,114,97,395,675,824,1262,1574,92786,103444,39,4776,11394,34268,35222,31547,29946,22784,39,0,0,0,337,2025,2571,1670,11230,8449,6615
-7.692596,53.288234,2021/02/02 00:00:00+00,879,198424,101,3418,2021/01/31 00:00:00+00,197327,11265,1239,25755,11802,114,97,395,679,827,1270,1584,93296,103991,40,4800,11446,34422,35405,31738,30106,22900,41,0,0,0,338,2037,2579,1681,11297,8500,6675
-7.692596,53.288234,2021/02/03 00:00:00+00,1013,199430,94,3512,2021/02/01 00:00:00+00,198199,11356,1244,25906,11822,114,97,400,687,835,1276,1596,93711,104447,41,4823,11498,34554,35529,31895,30237,22992,41,0,0,0,339,2051,2602,1696,11340,8552,6741
-7.692596,53.288234,2021/02/04 00:00:00+00,1318,200744,75,3586,2021/02/02 00:00:00+00,199206,11449,1253,26049,11847,114,97,405,697,841,1290,1606,94176,104988,42,4858,11567,34694,35684,32059,30397,23099,41,0,0,0,340,2062,2622,1713,11401,8607,6802
-7.692596,53.288234,2021/02/05 00:00:00+00,1047,201763,35,3621,2021/02/03 00:00:00+00,200519,11559,1258,26188,11872,115,98,407,708,846,1302,1622,94803,105673,43,4892,11656,34915,35892,32269,30590,23256,40,0,0,0,341,2083,2645,1730,11486,8667,6857
-7.692596,53.288234,2021/02/06 00:00:00+00,827,202548,55,3674,2021/02/04 00:00:00+00,201561,11663,1264,26314,11900,116,98,413,712,856,1312,1639,95309,106209,43,4926,11740,35078,36065,32418,30754,23377,38,0,0,0,342,2096,2666,1752,11535,8726,6903
-7.692596,53.288234,2021/02/07 00:00:00+00,1024,203568,12,3686,2021/02/05 00:00:00+00,202388,11727,1271,26392,11922,117,99,416,713,859,1319,1646,95720,106625,43,4962,11814,35192,36185,32597,30883,23444,38,0,0,0,343,2111,2681,1763,11575,8765,6932
-7.692596,53.288234,2021/02/08 00:00:00+00,829,204397,6,3687,2021/02/06 00:00:00+00,203411,11787,1279,26478,11922,118,99,418,716,867,1326,1654,96209,107159,43,4991,11914,35401,36353,32755,31029,23543,35,0,0,0,344,2119,2696,1771,11628,8801,6957
-7.692596,53.288234,2021/02/09 00:00:00+00,556,204940,68,3752,2021/02/07 00:00:00+00,204237,11847,1285,26564,11930,119,99,422,722,867,1332,1661,96607,107586,44,5049,12000,35541,36479,32872,31149,23608,35,0,0,0,345,2126,2712,1784,11667,8843,6990
-7.692596,53.288234,2021/02/10 00:00:00+00,1006,205939,54,3794,2021/02/08 00:00:00+00,204790,11922,1293,26634,11955,119,102,425,725,878,1338,1670,96892,107853,45,5071,12050,35630,36555,32969,31240,23656,39,0,0,0,346,2139,2732,1791,11698,8877,7005
